type,distance_mean,distance_max,distance_min,surge_max,surge_mean,surge_min,api_calls
40,2.058181818181818,5.33,0.43,1.25,1.0227272727272727,1.0,11.0
40,3.0754545454545448,5.36,1.01,1.0,1.0,1.0,11.0
40,2.7471428571428573,5.41,0.43,1.0,1.0,1.0,7.0
40,2.181176470588236,5.42,0.44,1.25,1.0147058823529411,1.0,17.0
40,2.885,5.44,0.39,1.25,1.0625,1.0,8.0
40,3.358333333333333,5.35,1.01,1.25,1.0208333333333333,1.0,12.0
40,2.5215384615384617,5.36,0.44,1.0,1.0,1.0,13.0
40,1.8684615384615384,4.61,0.44,1.75,1.0576923076923077,1.0,13.0
40,1.4439999999999995,4.13,0.43,1.0,1.0,1.0,5.0
40,2.9775000000000005,3.68,1.17,1.5,1.0625,1.0,12.0
40,1.01,1.01,1.01,1.0,1.0,1.0,1.0
40,4.57,4.57,4.57,1.0,1.0,1.0,1.0
40,2.435882352941176,5.38,0.43,1.25,1.0441176470588236,1.0,17.0
40,2.518,5.32,0.43,1.0,1.0,1.0,5.0
40,3.326428571428572,5.46,0.43,1.5,1.0357142857142858,1.0,14.0
40,1.9486666666666663,5.4,0.4,1.0,1.0,1.0,15.0
40,2.8866666666666667,5.45,0.43,1.5,1.0416666666666667,1.0,12.0
40,1.987,4.53,0.46,1.0,1.0,1.0,10.0
40,2.769230769230769,6.12,0.44,1.25,1.0384615384615383,1.0,13.0
40,2.6122222222222224,4.54,0.48,1.25,1.0277777777777777,1.0,9.0
40,3.84,5.46,0.44,1.25,1.0357142857142858,1.0,7.0
40,2.7207142857142856,5.43,0.5,2.0,1.1071428571428572,1.0,14.0
40,2.920833333333333,5.43,0.44,1.0,1.0,1.0,12.0
40,2.731333333333333,5.39,0.39,1.75,1.1166666666666667,1.0,15.0
40,3.05,5.43,1.01,1.0,1.0,1.0,4.0
40,2.933333333333334,5.39,0.43,1.5,1.0333333333333334,1.0,15.0
40,1.6481818181818182,4.53,0.99,1.0,1.0,1.0,11.0
40,1.63375,4.51,0.44,1.0,1.0,1.0,8.0
40,2.505714285714286,5.42,0.39,1.25,1.0357142857142858,1.0,7.0
40,2.266153846153846,5.45,0.43,1.0,1.0,1.0,13.0
40,2.1846153846153844,4.58,0.45,1.0,1.0,1.0,13.0
40,3.209285714285715,5.22,1.0,1.5,1.0357142857142858,1.0,14.0
40,1.73,5.4,0.43,1.0,1.0,1.0,15.0
40,2.8050000000000006,5.15,0.45,1.75,1.0535714285714286,1.0,14.0
41,1.1023076923076924,2.01,0.53,1.25,1.0192307692307692,1.0,13.0
41,0.9285714285714284,1.39,0.65,1.0,1.0,1.0,7.0
41,0.89,0.89,0.89,1.0,1.0,1.0,1.0
41,0.9045454545454544,1.96,0.54,1.0,1.0,1.0,11.0
41,1.0000000000000002,1.38,0.57,1.0,1.0,1.0,10.0
41,1.38,1.99,1.0,1.0,1.0,1.0,4.0
41,1.0126666666666666,1.96,0.44,1.0,1.0,1.0,15.0
41,1.0836363636363635,2.45,0.56,1.0,1.0,1.0,11.0
41,1.4933333333333334,2.43,0.9,1.0,1.0,1.0,9.0
41,1.0807142857142855,2.43,0.52,1.0,1.0,1.0,14.0
41,1.4222222222222225,2.47,0.58,1.0,1.0,1.0,9.0
41,1.4225,2.43,0.69,1.5,1.0625,1.0,8.0
41,1.2742857142857142,2.41,0.54,1.0,1.0,1.0,14.0
41,1.0133333333333334,2.37,0.53,1.0,1.0,1.0,6.0
41,0.8815384615384616,1.33,0.56,1.25,1.0192307692307692,1.0,13.0
41,0.969,1.97,0.45,1.0,1.0,1.0,10.0
41,1.06625,2.37,0.53,1.0,1.0,1.0,16.0
41,1.17125,2.45,0.53,1.5,1.046875,1.0,16.0
41,1.1029166666666668,2.41,0.42,1.0,1.0,1.0,24.0
41,1.395625,2.37,0.57,1.0,1.0,1.0,16.0
41,1.1784615384615382,2.38,0.43,1.5,1.0192307692307692,1.0,26.0
41,1.0327272727272727,2.37,0.52,1.0,1.0,1.0,11.0
41,0.984,2.37,0.53,1.0,1.0,1.0,15.0
41,1.272,2.55,0.46,1.0,1.0,1.0,20.0
41,1.0692,2.44,0.42,1.0,1.0,1.0,25.0
41,1.082,2.37,0.42,1.0,1.0,1.0,15.0
41,1.1964285714285714,2.36,0.54,1.0,1.0,1.0,14.0
41,1.0758333333333336,2.43,0.44,1.25,1.0104166666666667,1.0,24.0
41,1.309,2.43,0.53,1.0,1.0,1.0,20.0
41,1.175,2.39,0.43,1.0,1.0,1.0,18.0
41,1.1841666666666668,2.43,0.53,1.0,1.0,1.0,24.0
41,1.107,2.37,0.43,1.0,1.0,1.0,20.0
41,1.0692857142857144,2.32,0.43,1.25,1.0178571428571428,1.0,14.0
41,1.1510000000000002,2.44,0.53,1.0,1.0,1.0,20.0
41,1.2195833333333332,2.38,0.56,1.0,1.0,1.0,24.0
41,0.8863636363636366,1.36,0.52,1.0,1.0,1.0,11.0
41,0.9922222222222224,1.97,0.52,1.0,1.0,1.0,18.0
41,1.1769565217391305,2.41,0.55,1.25,1.0108695652173914,1.0,23.0
41,1.1242857142857143,2.38,0.42,1.0,1.0,1.0,21.0
41,1.2753333333333332,2.36,0.42,1.0,1.0,1.0,15.0
41,1.1175,2.37,0.42,1.0,1.0,1.0,16.0
41,1.2657142857142858,2.38,0.57,1.25,1.0178571428571428,1.0,14.0
41,1.1404761904761904,2.4,0.43,1.0,1.0,1.0,21.0
41,0.6166666666666666,0.97,0.44,1.0,1.0,1.0,3.0
41,0.7366666666666667,1.2,0.42,1.0,1.0,1.0,3.0
41,0.8049999999999999,0.91,0.7,1.0,1.0,1.0,2.0
41,0.8340625,1.96,0.42,1.0,1.0,1.0,32.0
41,1.090833333333333,2.42,0.54,1.0,1.0,1.0,24.0
41,1.0789655172413792,2.38,0.45,1.0,1.0,1.0,29.0
41,1.0420689655172413,2.36,0.42,1.0,1.0,1.0,29.0
41,1.0500000000000005,2.4,0.43,1.25,1.025,1.0,30.0
41,1.2962499999999997,2.39,0.56,1.0,1.0,1.0,32.0
41,1.2753124999999998,2.43,0.43,1.0,1.0,1.0,32.0
41,1.2841176470588231,2.41,0.43,1.25,1.0073529411764706,1.0,34.0
41,1.1103571428571428,2.41,0.53,1.25,1.0089285714285714,1.0,28.0
41,1.0886363636363638,2.3,0.44,1.25,1.0113636363636365,1.0,22.0
41,1.1095652173913044,2.4,0.42,1.25,1.0108695652173914,1.0,23.0
41,1.133125,3.05,0.44,1.25,1.015625,1.0,16.0
41,1.0762500000000004,2.43,0.53,1.0,1.0,1.0,24.0
41,1.1262068965517242,2.38,0.53,1.5,1.0172413793103448,1.0,29.0
41,1.0745454545454547,2.39,0.52,1.5,1.0227272727272727,1.0,33.0
41,1.0627027027027025,2.4,0.43,1.0,1.0,1.0,37.0
41,1.0706060606060603,2.43,0.54,1.5,1.0303030303030305,1.0,33.0
41,0.9985365853658534,1.98,0.53,1.25,1.0060975609756098,1.0,41.0
41,1.1142105263157895,2.37,0.54,1.5,1.0263157894736843,1.0,19.0
41,1.011,1.96,0.42,1.25,1.025,1.0,20.0
41,1.88,1.88,1.88,1.0,1.0,1.0,1.0
41,1.207222222222222,2.43,0.57,1.0,1.0,1.0,18.0
41,1.117857142857143,2.39,0.53,1.0,1.0,1.0,14.0
41,1.1387500000000002,2.36,0.56,1.25,1.03125,1.0,8.0
41,1.262,2.42,0.43,1.0,1.0,1.0,15.0
41,1.1869999999999998,2.37,0.44,1.0,1.0,1.0,10.0
41,1.1083333333333334,1.34,0.85,1.0,1.0,1.0,6.0
41,1.0314285714285716,1.33,0.57,1.0,1.0,1.0,7.0
41,1.410833333333333,2.44,0.53,1.0,1.0,1.0,12.0
41,1.15,1.99,0.64,1.0,1.0,1.0,6.0
41,1.2584615384615387,2.43,0.43,1.0,1.0,1.0,13.0
41,1.203,2.43,0.42,1.0,1.0,1.0,10.0
41,1.2266666666666666,3.16,0.52,1.0,1.0,1.0,9.0
41,0.9555555555555556,1.29,0.57,1.0,1.0,1.0,9.0
41,0.8314285714285715,1.29,0.53,1.0,1.0,1.0,7.0
41,0.9915384615384616,1.3,0.56,1.25,1.0192307692307692,1.0,13.0
41,1.1036842105263158,2.39,0.53,1.0,1.0,1.0,19.0
41,1.538235294117647,2.56,0.57,1.0,1.0,1.0,17.0
41,1.5914285714285714,2.41,0.53,1.25,1.0178571428571428,1.0,14.0
41,1.357058823529412,2.43,0.56,1.0,1.0,1.0,17.0
41,0.956923076923077,1.99,0.55,1.0,1.0,1.0,13.0
41,1.4,2.43,0.72,1.0,1.0,1.0,4.0
41,1.1744444444444444,2.39,0.54,1.25,1.0277777777777777,1.0,9.0
41,1.1515384615384616,2.37,0.53,1.0,1.0,1.0,13.0
41,1.115714285714286,2.31,0.53,1.0,1.0,1.0,14.0
41,1.1964285714285714,2.34,0.56,1.0,1.0,1.0,14.0
41,1.017777777777778,1.98,0.42,1.25,1.0277777777777777,1.0,9.0
41,1.2566666666666666,2.38,0.54,1.0,1.0,1.0,12.0
41,0.8522222222222222,1.73,0.42,1.0,1.0,1.0,9.0
41,1.5066666666666668,2.59,1.01,1.0,1.0,1.0,6.0
41,1.3025,2.41,0.53,1.25,1.0208333333333333,1.0,12.0
41,1.2666666666666668,2.36,0.64,1.0,1.0,1.0,12.0
41,1.263076923076923,2.39,0.42,1.0,1.0,1.0,13.0
41,1.153333333333333,2.41,0.53,1.0,1.0,1.0,9.0
41,1.255,1.89,0.66,1.25,1.03125,1.0,8.0
41,1.0335714285714286,2.39,0.43,1.0,1.0,1.0,14.0
41,1.083,2.0,0.53,1.0,1.0,1.0,10.0
41,1.257,2.4,0.64,1.0,1.0,1.0,10.0
41,1.1084615384615384,2.01,0.43,1.0,1.0,1.0,13.0
41,1.5636363636363635,2.39,0.54,1.0,1.0,1.0,11.0
41,1.01,2.35,0.54,1.0,1.0,1.0,12.0
41,1.0433333333333332,1.4,0.65,1.0,1.0,1.0,6.0
41,1.343333333333333,2.38,0.57,1.0,1.0,1.0,6.0
41,1.1386666666666665,2.42,0.42,1.0,1.0,1.0,15.0
41,1.0992857142857144,2.37,0.52,1.0,1.0,1.0,14.0
41,1.2636363636363637,2.43,0.57,1.25,1.0227272727272727,1.0,11.0
41,0.983846153846154,1.34,0.54,1.0,1.0,1.0,13.0
41,1.0718181818181818,2.34,0.58,1.0,1.0,1.0,11.0
41,1.0123076923076924,2.0,0.54,1.0,1.0,1.0,13.0
41,1.03,1.97,0.65,1.0,1.0,1.0,6.0
41,1.2793333333333332,2.38,0.53,1.0,1.0,1.0,15.0
41,1.1469230769230767,2.38,0.53,1.0,1.0,1.0,13.0
41,1.2793333333333334,2.39,0.53,1.0,1.0,1.0,15.0
41,1.0518181818181818,2.39,0.56,1.0,1.0,1.0,11.0
41,1.13,1.99,0.54,1.0,1.0,1.0,9.0
41,1.422,2.39,0.53,1.0,1.0,1.0,15.0
41,1.2435714285714283,2.38,0.53,1.0,1.0,1.0,14.0
41,0.8208333333333334,1.28,0.43,1.0,1.0,1.0,12.0
41,1.7119999999999995,2.4,0.56,1.0,1.0,1.0,15.0
41,1.3938461538461535,2.44,0.53,1.0,1.0,1.0,13.0
41,1.09,2.37,0.56,1.0,1.0,1.0,12.0
41,1.042857142857143,2.0,0.42,1.0,1.0,1.0,14.0
41,1.3643750000000003,2.44,0.52,1.0,1.0,1.0,16.0
41,1.399090909090909,2.51,0.56,1.0,1.0,1.0,11.0
41,1.2463636363636363,1.97,0.57,1.0,1.0,1.0,11.0
41,1.3372727272727274,2.41,0.44,1.25,1.0113636363636365,1.0,22.0
41,1.0394117647058825,2.38,0.53,1.0,1.0,1.0,17.0
41,0.9835294117647058,2.0,0.52,1.25,1.0294117647058822,1.0,17.0
41,1.145,2.41,0.55,1.0,1.0,1.0,16.0
41,1.227692307692308,2.41,0.53,1.0,1.0,1.0,13.0
41,1.0893333333333337,2.44,0.57,1.25,1.0166666666666666,1.0,15.0
41,1.042,2.4,0.53,1.0,1.0,1.0,10.0
41,1.127142857142857,2.38,0.53,1.0,1.0,1.0,14.0
41,0.979,2.11,0.53,1.0,1.0,1.0,10.0
41,1.2866666666666666,1.98,0.65,1.0,1.0,1.0,9.0
41,1.0941666666666667,2.39,0.57,1.0,1.0,1.0,12.0
41,0.987777777777778,1.4,0.57,1.0,1.0,1.0,9.0
41,1.2028571428571428,2.34,0.63,1.25,1.0357142857142858,1.0,7.0
41,1.1192857142857144,2.4,0.53,1.25,1.0178571428571428,1.0,14.0
41,1.1875,1.41,0.64,1.0,1.0,1.0,4.0
41,1.0554545454545456,1.99,0.52,1.0,1.0,1.0,11.0
41,1.1887500000000002,2.37,0.56,1.0,1.0,1.0,8.0
41,1.245,2.39,0.56,1.0,1.0,1.0,14.0
41,1.1014285714285716,2.38,0.57,1.0,1.0,1.0,14.0
41,1.1423076923076922,2.29,0.51,1.0,1.0,1.0,13.0
41,1.3053846153846154,2.43,0.65,1.25,1.0192307692307692,1.0,13.0
41,1.097777777777778,2.12,0.56,1.0,1.0,1.0,9.0
41,1.603333333333333,3.42,0.56,1.0,1.0,1.0,15.0
41,1.0705882352941174,2.41,0.52,1.0,1.0,1.0,17.0
41,1.2399999999999998,2.42,0.43,1.0,1.0,1.0,19.0
41,1.2361538461538462,2.43,0.56,1.0,1.0,1.0,13.0
41,1.338,2.36,0.56,1.0,1.0,1.0,5.0
41,1.11375,2.01,0.45,1.0,1.0,1.0,16.0
41,1.041,2.44,0.54,1.25,1.025,1.0,10.0
41,1.6104545454545458,3.05,0.53,1.25,1.0113636363636365,1.0,22.0
41,1.13625,2.41,0.42,1.25,1.015625,1.0,16.0
41,1.3533333333333333,2.37,0.54,1.0,1.0,1.0,12.0
41,1.257,2.37,0.53,1.5,1.05,1.0,10.0
41,0.9283333333333332,1.96,0.51,1.0,1.0,1.0,12.0
41,1.4738461538461538,2.39,0.56,1.25,1.0192307692307692,1.0,13.0
41,1.522857142857143,2.38,0.65,1.0,1.0,1.0,7.0
41,1.321333333333333,2.44,0.54,1.0,1.0,1.0,15.0
41,1.1489999999999998,2.36,0.45,1.0,1.0,1.0,10.0
41,1.1414285714285712,2.41,0.53,1.25,1.0178571428571428,1.0,14.0
41,1.1281818181818184,2.39,0.57,1.0,1.0,1.0,11.0
41,0.8290909090909092,1.35,0.44,1.0,1.0,1.0,11.0
41,1.275,2.41,0.43,1.0,1.0,1.0,10.0
41,1.159,2.38,0.55,1.25,1.0125,1.0,20.0
41,0.9650000000000002,2.4,0.42,1.0,1.0,1.0,14.0
41,1.1022222222222222,2.43,0.58,1.25,1.0138888888888888,1.0,18.0
41,1.402222222222222,2.36,0.44,1.0,1.0,1.0,9.0
41,1.2029411764705882,2.43,0.54,1.0,1.0,1.0,17.0
41,1.123125,2.3,0.43,1.0,1.0,1.0,16.0
41,1.031111111111111,1.98,0.54,1.0,1.0,1.0,9.0
41,1.1977777777777776,2.43,0.54,1.0,1.0,1.0,9.0
41,0.6380000000000001,1.0,0.43,1.0,1.0,1.0,5.0
41,0.9171428571428571,1.25,0.42,1.0,1.0,1.0,7.0
41,1.2600000000000002,2.41,0.69,1.0,1.0,1.0,8.0
41,1.2231578947368422,2.46,0.54,1.0,1.0,1.0,19.0
41,1.134285714285714,1.39,0.66,1.0,1.0,1.0,7.0
41,1.21,2.37,0.53,1.25,1.0277777777777777,1.0,9.0
41,1.0944444444444446,2.35,0.53,1.0,1.0,1.0,9.0
41,1.036,2.44,0.54,1.0,1.0,1.0,10.0
41,0.7144444444444445,1.34,0.44,1.0,1.0,1.0,9.0
41,1.01,1.01,1.01,1.0,1.0,1.0,1.0
41,1.35625,2.37,0.56,1.0,1.0,1.0,8.0
41,1.46,2.38,0.57,1.0,1.0,1.0,6.0
41,1.3233333333333337,2.4,0.55,1.0,1.0,1.0,12.0
41,1.1583333333333332,2.4,0.42,1.25,1.0208333333333333,1.0,12.0
41,1.33625,2.38,0.58,1.5,1.0625,1.0,8.0
41,1.2325000000000002,2.43,0.44,1.0,1.0,1.0,12.0
41,1.4736363636363636,2.41,0.56,1.0,1.0,1.0,11.0
41,1.075,2.36,0.54,1.25,1.03125,1.0,8.0
41,1.4088888888888889,2.42,0.56,1.0,1.0,1.0,9.0
41,1.3855555555555557,2.39,0.57,1.0,1.0,1.0,9.0
41,1.1766666666666667,1.92,0.71,1.0,1.0,1.0,6.0
41,1.337692307692308,2.43,0.43,1.5,1.0384615384615383,1.0,13.0
41,1.0750000000000002,2.51,0.52,1.0,1.0,1.0,8.0
41,1.405,2.38,0.57,1.5,1.0833333333333333,1.0,6.0
41,0.8511111111111112,1.29,0.53,1.0,1.0,1.0,9.0
41,1.242,2.38,0.65,1.0,1.0,1.0,15.0
41,1.1676923076923078,2.41,0.54,1.0,1.0,1.0,13.0
41,1.020909090909091,2.01,0.56,1.25,1.0227272727272727,1.0,11.0
41,1.012142857142857,1.97,0.52,1.5,1.0714285714285714,1.0,14.0
41,1.3775,2.4,0.58,1.0,1.0,1.0,8.0
41,1.1723076923076925,2.26,0.53,1.0,1.0,1.0,13.0
41,1.0522222222222224,1.24,0.65,1.0,1.0,1.0,9.0
42,1.4763636363636363,2.89,0.93,1.0,1.0,1.0,11.0
42,1.42,2.49,0.99,1.0,1.0,1.0,6.0
42,1.4600000000000002,1.56,1.29,1.0,1.0,1.0,3.0
42,1.6585714285714286,2.45,1.07,1.0,1.0,1.0,7.0
42,1.6014285714285716,2.93,1.06,1.25,1.0357142857142858,1.0,7.0
42,1.7346153846153844,3.43,1.0,1.0,1.0,1.0,13.0
42,1.3709090909090909,1.83,1.01,1.0,1.0,1.0,11.0
42,1.4994117647058824,2.8,1.01,1.25,1.0147058823529411,1.0,17.0
42,1.917142857142857,3.44,1.02,1.25,1.0357142857142858,1.0,14.0
42,1.5894736842105264,2.52,1.11,1.25,1.013157894736842,1.0,19.0
42,1.568181818181818,2.91,1.09,1.5,1.0454545454545454,1.0,11.0
42,1.666,2.9,1.02,1.0,1.0,1.0,15.0
42,1.7144444444444449,2.92,1.01,1.0,1.0,1.0,9.0
42,1.4781818181818185,2.5,1.01,1.0,1.0,1.0,11.0
42,1.723846153846154,2.96,1.09,1.0,1.0,1.0,13.0
42,1.5791666666666666,2.84,1.0,1.5,1.0833333333333333,1.0,12.0
42,1.6325000000000005,2.79,0.93,1.0,1.0,1.0,12.0
42,1.4631818181818177,2.91,1.03,1.25,1.0113636363636365,1.0,22.0
42,1.5,2.92,1.01,1.5,1.0166666666666666,1.0,30.0
42,1.838518518518518,3.47,0.98,1.0,1.0,1.0,27.0
42,1.462857142857143,2.9,1.01,1.0,1.0,1.0,21.0
42,1.406842105263158,2.9,0.99,1.0,1.0,1.0,19.0
42,1.566153846153846,2.83,0.99,1.25,1.0096153846153846,1.0,26.0
42,1.6827777777777773,3.43,1.0,1.0,1.0,1.0,18.0
42,1.908,3.47,1.08,1.0,1.0,1.0,15.0
42,1.5836363636363635,3.45,1.07,1.0,1.0,1.0,22.0
42,1.539285714285714,2.85,1.11,1.0,1.0,1.0,14.0
42,1.4729411764705884,2.52,1.0,1.0,1.0,1.0,17.0
42,1.538235294117647,3.4,1.0,1.0,1.0,1.0,17.0
42,1.6505000000000003,2.91,1.01,1.25,1.0125,1.0,20.0
42,1.6813333333333336,2.89,1.08,1.0,1.0,1.0,15.0
42,1.535909090909091,3.39,0.99,1.25,1.0227272727272727,1.0,22.0
42,1.6618749999999998,2.96,0.99,1.5,1.03125,1.0,16.0
42,1.5352941176470587,2.9,0.89,1.0,1.0,1.0,17.0
42,1.635789473684211,3.46,1.01,1.0,1.0,1.0,19.0
42,2.012083333333333,2.96,1.02,1.25,1.0104166666666667,1.0,24.0
42,1.7887499999999998,2.92,0.99,1.0,1.0,1.0,16.0
42,1.6923809523809523,2.94,0.97,1.0,1.0,1.0,21.0
42,1.935185185185185,3.44,1.01,1.25,1.0092592592592593,1.0,27.0
42,1.5752941176470587,2.91,0.98,1.0,1.0,1.0,17.0
42,1.4669565217391305,2.91,0.89,1.0,1.0,1.0,23.0
42,1.4647058823529409,2.83,1.0,1.25,1.0147058823529411,1.0,17.0
42,1.4980000000000002,2.91,1.12,1.0,1.0,1.0,15.0
42,2.2075,3.61,1.18,1.0,1.0,1.0,4.0
42,1.3766666666666667,1.54,1.09,1.0,1.0,1.0,3.0
42,2.81,2.81,2.81,1.0,1.0,1.0,1.0
42,1.644782608695652,2.95,0.93,1.0,1.0,1.0,23.0
42,1.6024242424242428,2.97,0.99,1.25,1.0075757575757576,1.0,33.0
42,1.528095238095238,3.41,0.99,1.25,1.011904761904762,1.0,21.0
42,1.6634615384615388,3.47,0.99,1.0,1.0,1.0,26.0
42,1.542432432432432,2.8,0.99,1.0,1.0,1.0,37.0
42,1.4874193548387094,2.91,0.94,1.25,1.0080645161290325,1.0,31.0
42,1.7880555555555562,3.5,0.93,1.0,1.0,1.0,36.0
42,1.5521875000000005,3.66,0.98,1.0,1.0,1.0,32.0
42,1.6071874999999995,2.91,0.99,1.0,1.0,1.0,32.0
42,1.845135135135135,3.47,0.94,1.25,1.027027027027027,1.0,37.0
42,1.6222727272727275,2.91,0.93,1.0,1.0,1.0,22.0
42,1.746086956521739,3.45,1.0,1.0,1.0,1.0,23.0
42,1.5886666666666664,3.48,0.99,1.25,1.0166666666666666,1.0,15.0
42,1.811875,3.43,0.99,1.0,1.0,1.0,32.0
42,1.7080487804878048,3.48,0.97,1.0,1.0,1.0,41.0
42,1.583170731707317,3.5,0.91,1.5,1.0121951219512195,1.0,41.0
42,1.8063636363636368,2.94,1.0,1.0,1.0,1.0,33.0
42,2.0790625,3.62,1.02,1.25,1.0078125,1.0,32.0
42,1.5566666666666666,2.89,0.98,1.5,1.0208333333333333,1.0,24.0
42,1.529047619047619,3.73,0.93,1.0,1.0,1.0,21.0
42,1.62,2.43,1.15,1.25,1.0416666666666667,1.0,6.0
42,1.477692307692308,3.44,1.01,1.0,1.0,1.0,13.0
42,1.5407142857142857,2.94,1.02,1.0,1.0,1.0,14.0
42,1.3571428571428572,2.93,1.0,1.0,1.0,1.0,7.0
42,1.5642857142857145,2.88,1.12,1.0,1.0,1.0,7.0
42,1.931,2.91,1.14,1.0,1.0,1.0,10.0
42,1.7057894736842107,2.93,1.01,1.0,1.0,1.0,19.0
42,1.961666666666667,2.98,1.07,1.0,1.0,1.0,12.0
42,1.8261538461538456,2.89,1.09,1.0,1.0,1.0,13.0
42,1.5212499999999998,2.44,1.01,1.0,1.0,1.0,8.0
42,2.246666666666667,3.43,1.15,1.0,1.0,1.0,9.0
42,1.5733333333333333,2.96,1.09,1.0,1.0,1.0,9.0
42,1.8300000000000003,2.92,0.99,1.0,1.0,1.0,13.0
42,1.4400000000000002,1.86,1.14,1.0,1.0,1.0,8.0
42,1.8128571428571427,3.44,1.12,1.25,1.0357142857142858,1.0,7.0
42,1.6764285714285716,3.5,1.01,1.0,1.0,1.0,14.0
42,1.8316666666666663,2.83,0.98,1.0,1.0,1.0,12.0
42,1.8021428571428568,2.52,1.08,1.0,1.0,1.0,14.0
42,1.859285714285713,2.93,1.08,1.0,1.0,1.0,14.0
42,1.6814285714285715,3.43,1.07,1.0,1.0,1.0,14.0
42,1.7382608695652173,3.44,1.01,1.0,1.0,1.0,23.0
42,1.379,1.55,1.08,1.0,1.0,1.0,10.0
42,1.6188888888888888,2.9,0.91,1.25,1.0277777777777777,1.0,9.0
42,1.7833333333333334,3.49,0.98,1.0,1.0,1.0,18.0
42,1.469,1.91,1.02,1.0,1.0,1.0,10.0
42,1.7491666666666668,2.97,0.98,1.0,1.0,1.0,12.0
42,1.7855555555555556,3.47,1.1,1.0,1.0,1.0,18.0
42,1.4426666666666663,2.95,1.09,1.0,1.0,1.0,15.0
42,1.7621428571428572,2.9,1.11,1.0,1.0,1.0,14.0
42,1.6115384615384616,2.93,1.01,1.0,1.0,1.0,13.0
42,1.6075000000000002,3.54,1.01,1.0,1.0,1.0,12.0
42,1.7269230769230766,2.8,1.09,1.0,1.0,1.0,13.0
42,1.695,2.93,1.1,1.0,1.0,1.0,12.0
42,1.377777777777778,2.87,0.9,1.0,1.0,1.0,9.0
42,1.846,3.51,0.98,1.0,1.0,1.0,15.0
42,1.6780000000000002,2.64,0.93,1.25,1.05,1.0,5.0
42,1.6254545454545457,3.45,1.13,1.0,1.0,1.0,11.0
42,1.539,2.83,1.09,1.0,1.0,1.0,10.0
42,1.9422222222222223,3.41,1.07,1.0,1.0,1.0,9.0
42,1.629285714285714,3.46,1.09,1.0,1.0,1.0,14.0
42,1.5816666666666663,3.57,1.01,1.0,1.0,1.0,12.0
42,1.52,2.81,0.99,1.0,1.0,1.0,18.0
42,1.395,1.93,1.09,1.0,1.0,1.0,14.0
42,1.526,2.92,0.99,1.0,1.0,1.0,10.0
42,1.6066666666666665,2.91,0.99,1.25,1.0166666666666666,1.0,15.0
42,1.5316666666666667,2.84,0.99,1.0,1.0,1.0,18.0
42,1.58,2.95,1.0,1.0,1.0,1.0,14.0
42,1.6616666666666668,3.45,0.99,1.5,1.0625,1.0,12.0
42,1.9575,3.43,1.09,1.0,1.0,1.0,12.0
42,1.5771428571428572,3.43,0.98,1.25,1.0178571428571428,1.0,14.0
42,1.7366666666666666,2.87,1.02,1.0,1.0,1.0,9.0
42,1.99125,2.9,1.1,1.0,1.0,1.0,8.0
42,1.8516666666666663,2.92,0.99,1.0,1.0,1.0,6.0
42,1.7324999999999997,2.9,0.93,1.25,1.0208333333333333,1.0,12.0
42,1.9181818181818184,3.5,1.18,1.75,1.068181818181818,1.0,11.0
42,1.4633333333333332,2.8,1.0,1.0,1.0,1.0,9.0
42,1.7214285714285715,2.96,1.1,1.0,1.0,1.0,14.0
42,1.8386666666666664,2.9,1.1,1.0,1.0,1.0,15.0
42,2.0107142857142857,3.43,1.09,1.0,1.0,1.0,14.0
42,1.6119999999999997,2.96,1.08,1.25,1.025,1.0,10.0
42,1.2907142857142857,1.75,0.99,1.0,1.0,1.0,14.0
42,1.3285714285714283,1.85,1.01,1.0,1.0,1.0,14.0
42,1.6738461538461538,3.65,1.08,1.25,1.0192307692307692,1.0,13.0
42,1.596,2.78,1.0,1.75,1.075,1.0,10.0
42,1.603076923076923,2.9,1.08,1.0,1.0,1.0,13.0
42,1.6207142857142856,2.89,1.15,1.0,1.0,1.0,14.0
42,1.5649999999999995,2.8,0.99,1.0,1.0,1.0,6.0
42,1.83,2.89,1.0,1.25,1.025,1.0,10.0
42,1.6150000000000002,2.97,0.93,1.0,1.0,1.0,10.0
42,1.67,2.51,1.12,1.0,1.0,1.0,4.0
42,1.6466666666666667,2.91,1.08,1.0,1.0,1.0,9.0
42,1.604,2.92,0.99,1.0,1.0,1.0,15.0
42,1.5345454545454544,3.45,1.01,1.0,1.0,1.0,11.0
42,1.5533333333333337,2.52,1.15,1.0,1.0,1.0,6.0
42,2.15,2.97,1.24,1.0,1.0,1.0,5.0
42,1.475,2.92,0.99,1.0,1.0,1.0,10.0
42,1.6009090909090908,2.84,1.08,1.0,1.0,1.0,11.0
42,1.739375,2.86,0.99,1.0,1.0,1.0,16.0
42,1.6942857142857144,2.54,1.09,1.0,1.0,1.0,7.0
42,1.5738461538461537,2.91,0.99,1.5,1.0384615384615383,1.0,13.0
42,1.5039999999999998,2.95,1.09,1.0,1.0,1.0,10.0
42,1.3708333333333331,1.91,0.93,1.0,1.0,1.0,12.0
42,1.7607142857142857,3.44,0.99,1.0,1.0,1.0,14.0
42,2.0238461538461543,3.51,0.99,1.0,1.0,1.0,13.0
42,1.3228571428571427,2.52,0.98,1.0,1.0,1.0,14.0
42,1.7618181818181815,2.92,0.99,1.25,1.0227272727272727,1.0,11.0
42,1.565263157894737,2.95,0.94,1.5,1.0263157894736843,1.0,19.0
